Time(s),File,Token Count
705,/small.c,8491
706,/small.c,8310
707,/small.c,7506
707,/small.c,7491
707,/small.c,7481
708,/small.c,7474
709,/small.c,7469
709,/small.c,7458
710,/small.c,7453
710,/small.c,7445
710,/small.c,7440
711,/small.c,7321
711,/small.c,7316
712,/small.c,7072
713,/small.c,7029
713,/small.c,7017
713,/small.c,7004
714,/small.c,6996
714,/small.c,6991
715,/small.c,6983
715,/small.c,6978
715,/small.c,6973
716,/small.c,6952
717,/small.c,6731
717,/small.c,6598
717,/small.c,6588
718,/small.c,6571
718,/small.c,6566
719,/small.c,6542
719,/small.c,6534
720,/small.c,6529
720,/small.c,6517
721,/small.c,6502
722,/small.c,6492
722,/small.c,6487
722,/small.c,6477
724,/small.c,6424
724,/small.c,6416
725,/small.c,6408
725,/small.c,6367
726,/small.c,6359
726,/small.c,6351
727,/small.c,6338
727,/small.c,6332
729,/small.c,6320
731,/small.c,6316
731,/small.c,6310
732,/small.c,6304
733,/small.c,6294
734,/small.c,6285
735,/small.c,6276
736,/small.c,6267
737,/small.c,6260
739,/small.c,6079
739,/small.c,6079
740,/small.c,6035
740,/small.c,5886
740,/small.c,5713
743,/small.c,5707
743,/small.c,5690
746,/small.c,5648
747,/small.c,5541
747,/small.c,5478
748,/small.c,5416
749,/small.c,5402
750,/small.c,5379
750,/small.c,5369
751,/small.c,5359
751,/small.c,5343
752,/small.c,5321
752,/small.c,5307
753,/small.c,5292
753,/small.c,5278
753,/small.c,5268
755,/small.c,5263
755,/small.c,5253
756,/small.c,5203
757,/small.c,5199
757,/small.c,5152
758,/small.c,5049
758,/small.c,4990
758,/small.c,4962
758,/small.c,4949
759,/small.c,4906
759,/small.c,4873
759,/small.c,4714
759,/small.c,4646
760,/small.c,4636
760,/small.c,4635
761,/small.c,4618
761,/small.c,4601
761,/small.c,4590
762,/small.c,4577
762,/small.c,4571
762,/small.c,4566
764,/small.c,4483
764,/small.c,4465
764,/small.c,4433
765,/small.c,4425
767,/small.c,4412
767,/small.c,4407
767,/small.c,4402
768,/small.c,4368
769,/small.c,4363
770,/small.c,4351
771,/small.c,4350
774,/small.c,4332
774,/small.c,4302
775,/small.c,4290
775,/small.c,4272
776,/small.c,4260
777,/small.c,4254
777,/small.c,4247
778,/small.c,4238
779,/small.c,4232
780,/small.c,4146
781,/small.c,4141
782,/small.c,4132
784,/small.c,4124
784,/small.c,4101
784,/small.c,4076
785,/small.c,4051
785,/small.c,3986
786,/small.c,3976
786,/small.c,3971
786,/small.c,3960
788,/small.c,3950
795,/small.c,3937
795,/small.c,3919
796,/small.c,3913
798,/small.c,3867
800,/small.c,3855
801,/small.c,3845
802,/small.c,3795
809,/small.c,3759
810,/small.c,3710
810,/small.c,3670
810,/small.c,3658
811,/small.c,3646
811,/small.c,3631
812,/small.c,3622
814,/small.c,3610
814,/small.c,3594
815,/small.c,3586
816,/small.c,3581
816,/small.c,3575
818,/small.c,3571
819,/small.c,3528
819,/small.c,3476
820,/small.c,3471
820,/small.c,3466
820,/small.c,3459
820,/small.c,3454
821,/small.c,3449
828,/small.c,3431
830,/small.c,3429
831,/small.c,3422
831,/small.c,3390
832,/small.c,3382
834,/small.c,3312
842,/small.c,3283
853,/small.c,3265
854,/small.c,3256
854,/small.c,3247
855,/small.c,3220
855,/small.c,3211
856,/small.c,3202
856,/small.c,3193
856,/small.c,3184
859,/small.c,3182
870,/small.c,3168
879,/small.c,3162
880,/small.c,3146
880,/small.c,3140
881,/small.c,3131
883,/small.c,3119
883,/small.c,3089
884,/small.c,3078
884,/small.c,2994
885,/small.c,2989
885,/small.c,2961
885,/small.c,2945
886,/small.c,2935
886,/small.c,2925
887,/small.c,2922
892,/small.c,2917
896,/small.c,2899
896,/small.c,2881
896,/small.c,2872
897,/small.c,2866
897,/small.c,2860
898,/small.c,2851
898,/small.c,2842
898,/small.c,2833
908,/small.c,2806
909,/small.c,2797
909,/small.c,2788
909,/small.c,2770
