Time(s),File,Token Count
798,/small.c,14586
799,/small.c,14581
832,/small.c,14580
845,/small.c,14573
856,/small.c,14568
897,/small.c,14540
919,/small.c,14502
941,/small.c,11266
952,/small.c,10951
964,/small.c,10946
975,/small.c,10924
986,/small.c,10920
1007,/small.c,10915
1019,/small.c,10629
1030,/small.c,10622
1042,/small.c,10542
1054,/small.c,10513
1057,/small.c,10485
1058,/small.c,10478
1059,/small.c,10476
1060,/small.c,10464
1065,/small.c,10356
1066,/small.c,10355
1068,/small.c,10350
1069,/small.c,10346
1070,/small.c,10339
1072,/small.c,10334
1073,/small.c,10330
1079,/small.c,10327
1080,/small.c,10324
1081,/small.c,10322
1082,/small.c,10322
1083,/small.c,10319
1084,/small.c,10317
1104,/small.c,10307
1105,/small.c,10300
1105,/small.c,10291
1106,/small.c,10283
1107,/small.c,10273
1108,/small.c,10267
1109,/small.c,10257
1110,/small.c,10251
1111,/small.c,10241
1117,/small.c,10232
1118,/small.c,10226
1119,/small.c,10223
1119,/small.c,10213
1120,/small.c,10210
1121,/small.c,10207
1133,/small.c,10202
1134,/small.c,10201
1135,/small.c,10195
1136,/small.c,10188
1137,/small.c,10183
1138,/small.c,10178
1140,/small.c,10173
1142,/small.c,10168
1145,/small.c,10158
1146,/small.c,10153
1148,/small.c,10147
1149,/small.c,10142
1150,/small.c,10134
1151,/small.c,10129
1153,/small.c,10121
1155,/small.c,10116
1156,/small.c,10111
1158,/small.c,10106
1160,/small.c,10060
1162,/small.c,10055
1163,/small.c,10050
1165,/small.c,10045
1166,/small.c,9968
1168,/small.c,9738
1171,/small.c,9732
1187,/small.c,9727
1198,/small.c,9722
1211,/small.c,9707
1223,/small.c,9702
1235,/small.c,9697
1246,/small.c,9692
1310,/small.c,9658
1322,/small.c,9633
1325,/small.c,9625
1327,/small.c,9620
1328,/small.c,9615
1330,/small.c,9609
1331,/small.c,9603
1335,/small.c,9517
1337,/small.c,9344
1338,/small.c,9344
1339,/small.c,9339
1340,/small.c,9330
1341,/small.c,9325
1343,/small.c,9144
1343,/small.c,9141
1345,/small.c,9138
1350,/small.c,9113
1355,/small.c,9062
1355,/small.c,9059
1356,/small.c,9056
1357,/small.c,9046
1358,/small.c,9041
1359,/small.c,9020
1360,/small.c,9010
1361,/small.c,9005
1362,/small.c,8995
1362,/small.c,8985
1363,/small.c,8978
1364,/small.c,8976
1365,/small.c,8974
1366,/small.c,8960
1366,/small.c,8946
1367,/small.c,8943
1368,/small.c,8938
1369,/small.c,8933
1369,/small.c,8926
1370,/small.c,8285
1392,/small.c,8251
1403,/small.c,7773
1477,/small.c,7757
1480,/small.c,7752
1481,/small.c,7751
1485,/small.c,7536
1487,/small.c,7531
1490,/small.c,7516
1493,/small.c,7478
1494,/small.c,7473
1572,/small.c,7456
1583,/small.c,7414
1585,/small.c,7396
1586,/small.c,7384
1587,/small.c,7370
1589,/small.c,7365
1590,/small.c,7360
1591,/small.c,7352
1593,/small.c,7352
1594,/small.c,7331
1596,/small.c,7328
1598,/small.c,7324
1599,/small.c,7321
1600,/small.c,7319
1601,/small.c,7315
1605,/small.c,7311
1680,/small.c,7155
1682,/small.c,7146
1683,/small.c,7128
1684,/small.c,7117
1685,/small.c,7106
1685,/small.c,7088
1686,/small.c,7079
1687,/small.c,7070
1688,/small.c,7061
1691,/small.c,6917
1704,/small.c,6686
1715,/small.c,6627
1719,/small.c,6576
1720,/small.c,6524
1722,/small.c,6468
1786,/small.c,6457
1791,/small.c,6457
1792,/small.c,6455
1795,/small.c,6430
1796,/small.c,6387
1818,/small.c,6380
1830,/small.c,6375
1841,/small.c,6370
1926,/small.c,6330
1938,/small.c,6288
1950,/small.c,6009
1961,/small.c,5604
1973,/small.c,5576
1974,/small.c,5570
1977,/small.c,5559
1978,/small.c,5554
1979,/small.c,5549
1980,/small.c,5534
1981,/small.c,5521
1982,/small.c,5516
1983,/small.c,5508
1984,/small.c,5501
1986,/small.c,5496
2001,/small.c,5473
2012,/small.c,5468
2077,/small.c,5462
2079,/small.c,5450
2080,/small.c,5443
2081,/small.c,5437
2082,/small.c,5431
2083,/small.c,5425
2084,/small.c,5418
2085,/small.c,5409
2086,/small.c,5402
2087,/small.c,5395
2088,/small.c,5386
2088,/small.c,5380
2089,/small.c,5371
2090,/small.c,5364
2091,/small.c,5355
2162,/small.c,5340
2163,/small.c,5326
2164,/small.c,5317
2165,/small.c,5311
2249,/small.c,4807
2260,/small.c,4715
